category,rating,label,text_
Home_and_Kitchen_5,5,CG,"The machine has performed well, has kept the food in the dishwasher for a very long time.I bought this for a friend, and she is a very tall woman. She has a lot of weight on her back, so it was perfect for her. She has two sons, and she is very happy with it!

I had to order another set for her husband, because he is taller, so I had to go to the store and buy a bigger one for her. She loves it, too.

She will buy another set for her husband, too.These are super cute and the colors are great.  I love the way they are made.  The only reason I gave it 5 stars is because I thought they would be a bit thin for my shower.  But they are thick enough to keep my shower curtain from falling over.  And the fact that they are so small makes them great for my bath.  So far I have not had any problems with them getting wet and getting scratched.  However, I think they are a bit thinner than I thought they would be, and I will be buying more of them as a gift.  I would definitely recommend this product.I was looking for a nice, solid rug that would make it easy to clean, and I thought I'd give this a try.  I bought this rug because it"
Home_and_Kitchen_5,4,OR,"This is a nice inexpensive sauce pan I think has middle-grade quality. In size, this little pot is suitable for making a 1 to 2 cup sauce from a rue. Two cups would be pushing it, and more I would advise against, since you have to have room to stir and/or whisk. Since the little pan is Teflon lined I'd suggest you only use  soft, heat resistant silicone utensils. And since the pot is small, one of the smallest whisks. I've tested the pot by making a sauce, melting butter, and by boiling chicken livers for my pups. What I found is that the heating is even, and that the Teflon surface works great. Chicken livers, you see, turn out to leave behind a foamy and sticky protein residue which can be tough to clean up even when on Teflon. I like the ceramic exterior, by the way. It doesn't show water spots or fingerprints. Unfortunately it's unattractive. This surprised me because I like speckle-ware, and I like the color red. The combo on this pot however just didn't work for me. So while I like this little pot (which does not come with a lid), I like it more as an accent piece in the kitchen and I know I'd not like a complete set of it. Would just be too much. Other things I would note is that the handle stayed cool and you absolutely should not put any Teflon pan in the dishwaster. Thoughtfully designed to have pour spouts for both lefties and righties, this is a nice pan (not upscale, but nice) for very little money."
Home_and_Kitchen_5,4,CG,"I have had my press for a couple years now and I have never had a problem with them.

I had a similar press before and it seemed to work well. I used it with a small square of paper towel in a coffee pot. This one seemed to work well for the purpose.

The only thing I wish I had known was that I would have had to use a plunger. I have a few of these on my counter tops that are very easy to press and have worked great for a few years.

The only thing I wish I had known was that I would have had to use a plunger. I have not had one to break on the counter top as this one does.

I have not tried the coffee pot and I would have loved to have had a little more of a plunger on my counter top.

I would have preferred to have a plunger on my counter top.

My only other complaint is that the handle is a little loose.

I would have preferred to have a slightly tighter handle.

I would have liked to have a bit more of a handle on the base.

I have not had a problem with the espresso maker.I like this rug.  It is lightweight and I like that it is made of an attractive material.  I think I will order it again."
Home_and_Kitchen_5,4,OR,"I LOVE these. The only reason it isn't five stars is because it is a little smaller than I anticipated.

Unlike some other reusable bags I have, you don't have to fold this a certain way to get it back together. You just wad it up to stuff it back into the flower pocket and pull it tight and it looks as good as when it arrived!

It comes with a small clip if you want to clip it to a backpack, purse, or you can just put them all on one hood by their string to keep them all together when not in use.

They are small and don't take up a lot of room. I always have one in my purse when I go to a festival just in case I decide to make some purchases. I like the different colors, and when you open it, it's just that plain color, but has one stem on it, keeping the rose theme.

It's a great price, so I love throwing one in with a gift etc. Everyone really seems to like them and think they are clever and useful.

As for size, like I said it is much smaller than anticipated. This is definitely not a good bag to take grocery shopping when you plan on trying to stuff as many things as possible into the bag. When I gave one to a friend, she said it was the perfect size for milk. I think getting a whole gallon in here might not be optimal, but it can definitely carry a half gallon easily... It does feel strong, so you can fit small heavier things in here, it just isn't a LARGE bag."
Home_and_Kitchen_5,4,CG,The Totally Bamboo Tree of Life. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. It's a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree. The tree is a beautiful tree.
Home_and_Kitchen_5,4,OR,"There are so many kitchen gadgets now that look cute, but really don't do what they promise.  You end up feeling cheated and tossing them out because they aren't worth the storage space they take up.  I'll admit that I figured this would be one of those gadgets.

I remember when the only time we had avocados is when relatives visited from Florida.  Now the stores here carry them, although they are unripe, so you can't eat them immediately.  I had to wait several days for my guinea pig avocado to ripen so that I could test the slicer.

You use the plastic ""knife"" part to cut the avocado length-wise and then you remove the part that isn't sticking to the pit.  This is the thing that surprised me, but the two halves came apart quite easily.  The instructions say to ""press the pitter into the pit.""  I couldn't get the metal parts to go INTO the pit, but they loosened it enough that it fell out when I turned the avocado over.  Job accomplished.

Then you position the slicer over the avocado half and pull it through.  Amazingly, it removes all the pulp in nice, neat little slices.  I've always peeled avocados and then cut the edible part off the pit in irregular slices.  It looks messy and there's a lot of waste. Using the slicer is a big improvement.

I'm leery of kitchen gadgets, but this one does exactly what it promises, is sturdy, doesn't take up much room in the drawer, and cleans up easily after you use it.  It's well worth the modest price.

Free sample provided for review."
Home_and_Kitchen_5,5,CG,"<div id=""video-block-R27XFOOMPLKC1I"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/B9o4pS7U6I.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F3uXvS8VQS.png"" class=""video-slate-img-url"">&nbsp;this is just the perfect size for my Christmas tree.  I absolutely love it.  I have one in my kitchen, and I use this every day, and I love the color, too.  I also like the quality, too.  I have a lot of different kinds of lights, but this one is perfect.  I bought one for my toddler's room, and it is the perfect size for a single room.  I just love it, too.

I would definitely recommend this to anyone looking to find a great Christmas tree.I purchased this for my daughter's bed and she loved it.  It is a little smaller than I thought it would"
Home_and_Kitchen_5,4,OR,"I previously owned both a dustbuster and an electric stick vac and figured this would be the best of both worlds and it pretty much is. Basically, it's a dustbuster attached to a motorized floorbrush, so it's great to avoid having to bend down with a dustbuster. Although, you can remove the dustbuster from the stick and use it all by itself for countertops, etc.

The battery life on this unit is great! I own this model and the one without the lithium ion battery. Not only does this one (lithium ion battery) have more suction power, the battery lasts much longer and I believe it is worth paying more to get a better product.

I would not purchase this for carpets/rugs. This did not perform well on area rugs and kitchen rugs, it just doesn't have the suction power for that, so you'll still need a vacuum for those items.

The other thing I didn't love was how hair could wrap around a tiny piece of the metal motorized brush and wedge in between two pieces of plastic, requiring fine point tweezers to remove the offending hair and allow the unit to operate again. They should have put some sort of cover over that tiny piece of metal to prevent this from happening. I will be having to pull out the tweezers a lot on this!

I don't want to talk the unit down because I do love it! For picking up light dirt, debris, and hair, it does a fabulous job, without you having to bend over. Even picking up the little kibble debris from the dog, it does great, but if you're looking for maximum suction, you'll need a vacuum for that."
Home_and_Kitchen_5,5,CG,"Love this machine! I've made some batches and the recipe instructions are all very simple. I'm just glad I found this one! I am very happy with the purchase!This is a great fan. It is quiet and does not have a fan noise. This fan is very quiet and does not have a fan noise. I will keep buying from Amazon. com again. I've had this for about a year now and I love it!  The color is vibrant and the very first time I used it I felt it was going to be too dark for me. I put it in a refrigerator and it's just like the picture but it's not too bright. It's just ok. I would definitely recommend this to anyone. This is a great pillow for a few bucks or more. It is sturdy, holds a lot of pillows, and is very well made. I recommend this pillow to anyone who is in need of a good pillow. I really love this blanket. It is very soft and soft. It is soft and warm. I love the way it folds into a blanket. It is comfy and I feel like I am going to be able to sleep on it all night long. It is very nice quality and looks great on the counter. I bought a second one for my son who loves this blanket. I love it. I love it."
Home_and_Kitchen_5,3,OR,"These are cute and colorful silicone reusable cupcake molds. They will make a smaller than normal cupcake which is fine by me but may not be for everyone.  I found that if you fill the molds half way or more the final resulting cupcake doesn't much resemble a butterfly. If you only fill the molds about the third of the way the finished product will be smaller but will look like a butterfly especially when frosted and decorated.

These molds don't each hold the same shape.  They are fairly thin and do distort easily. They are a bit of work to clean.  My brand new dishwasher didn't get them completely clean so I suggest you wash them by hand, which can be a chore.  I will definitely use these again but not as often as I thought I would.

I received this product at a discount in exchange for writing a review based on the results of my testing it. I am not affiliated with this company and I did not promise to write a positive review when the offer was made. I tested this product thoroughly and do my best to provide detailed reviews to other Amazon customers so they may make informed decisions about their future purchases. It is my intent to highlight features and drawbacks that I, as a consumer, would want to know about before I purchase the product, not to inflate the product's quality for the distributor or manufacturer to increase their sales. It is my hope that these reviews are helpful to others. The views I have expressed here are completely my own and are in no way influenced by the promotion I received."
Home_and_Kitchen_5,1,CG,"This review is for a specific set of pieces, which I will not be buying again.  The other two pieces are for the most part interchangeable, but if you are a fan of metal, this is a great piece.  The only reason I gave it 4 stars instead of 5 is because it is so heavy, the frame is a bit over-sized, and the hinges are rather poor.  This is not a big deal for me, but it is a very small piece of furniture.  I would recommend this item.Perfect for my espresso maker.  Works great.These are super cute and the colors are great.  I love the way they are made.  I bought these for my son to use to keep them in his room for his mom's bathroom.  He loves them!  I have used them for a while now and they look very good.  They are very well made and have a great design.  I would definitely recommend these for anyone who loves to make espresso and has a lot of time to get started.  I have tried everything from instant coffee to espresso makers, and these are the best.  They are not heavy duty, but they are sturdy and have good construction.  I would definitely buy again.  Great purchase!We bought this as a gift for my son and his friends.  He loves it!  It fits perfectly in his closet and"
Home_and_Kitchen_5,5,OR,"Love this!  Let me share the best two recipes ive found to make, the first one makes a 2 lbs loaf and the whole wheat a 1.5 one.
French bread:1 1/3 cups Water; warm
1 1/2 tbsps olive oil
1 1/2 tsp. Salt
2 tbsps Sugar
4 cups bread flour
2 1/4 tsp. Yeast
Original recipe makes 14

servingsResize
Preparation

Place the warm water into your bread pan. Be sure the kneading paddle is in place. Then add the olive oil, the salt, and the sugar, in this order. Add the flour, covering the liguid. Make a small indentation on top of the center of the flour, but not deep enough to reach the liquid. Add the yeast to this indentation. (Adding the ingredients in this order is important, especially when using the timer. It keeps the yeast away from the liquid ingredients until it is time to knead them together. Liquid ingredients will prematurely activate the yeast.) Now you are ready to set your bread pan in the machine and set the timer or choose the French Bread Cycle. This recipe makes a 2lb loaf.

Whole WheatFor 1 1/2 lb. bread machine
1 1/4 cups water
2 tablespoons (7/8 ounce) olive or vegetable oil
1/4 cup honey or maple syrup
3 1/2 cups (14 ounces) King Arthur 100% White Whole Wheat or Traditional Whole Wheat Flour
1/4 cup sunflower, sesame or flax seeds, or a combination (optional)
1 tablespoon vital wheat gluten
1 1/2 teaspoons salt
1 1/2 teaspoons instant yeast

Put all of the ingredients into the bread pan in the order listed. Program for basic white bread, and press Start.

both these use oil which i find much easier that cutting up butter and no dry milk or molasses needed or other ingredients I might not have on hand needed."
Home_and_Kitchen_5,5,CG,"Did about a full week, it was still very comfortable.

The only reason I gave it four stars is that it's a bit small, but if you're a lot smaller than that, it's not really a problem. If you're going to use it for a lot of things, it's a good size for them.

I'm very happy with this purchase. I just wish there was a way to go by the size of the cord when opening the bag, it's a little too small for my small hands. I'm not sure how long it would hold up to it's use. I haven't used it at all. I'm not sure how long it would hold up to the use of my large hands. I don't know if I'll be able to find a way to fit it in my bag. I haven't tried it. I'm really happy with this purchase.I have two of these. One is a little smaller than I expected, and the other is bigger.

I'm very happy with the product. I would highly recommend this product.Great, very strong, and I like that it holds a lot of items.  I have a ton of things to keep on hand and it is a little big for my needs.  It will hold a lot of stuff and is well made.  I bought it for my mom, who is very allergic"
Home_and_Kitchen_5,1,OR,"I've had this Lunchbots for over a year now.  Overall, it's been a decent container, though only useful for dry goods.  My original intent was to purchase an 'heirloom' lunchbox that was completely foodsafe -- what better choice for that than stainless steel, right?

So anyway, over a year later, the paint regularly chips off.  Each day, there are some paint flakes to be found everyhwere -- in the tote bag I use to carry this container, on the rim, and if I'm not careful, in my food.

Given the times we live in, and that there's no way for me to know for certain whether there's lead, cadmium, or other toxics in the paint, this will soon go into the trash.

In fact, that's why I'm on Amazon today -- I came shopping for a 100% stainless steel replacement.  After seeing this pop up in the search, I thought I'd at least help others by sharing my experience.

Someone did suggest that Lunchbots was extremely customer-service oriented, and would replace the lids -- no questions asked.  That was not my experience at all.  I wrote to customer service, and got a standard 'stock' response back which suggested the product is no longer under warranty and this was considered normal 'wear and tear' -- but that I could buy some replacement lids (which were also painted) if I wanted to, at my expense.

(apparently this comes with a one year warranty, so that's all the product is guaranteed for)

So much for quality and so much for manufacturer product support.

Seriously -- what's the point of spending some $20 for a stainless steel item if it won't last much longer than a year?

Best & Respectfully--"
Home_and_Kitchen_5,5,CG,"I have owned this item for a couple years now and I have used it for a few hours. It is sturdy and the plastic parts are solid and the plastic part is a very sturdy piece. It is still going strong, I am very pleased.I bought this to replace a broken one I bought a year ago. I did not want the old one to become a complete mess. I wanted a great item to replace a broken one that I had. I purchased this item for my daughter's wedding party. It is very beautiful. I am very happy with it. I just wish it had a more attractive lid. I have used it a couple of times. It is a good size and I like it. I would recommend to anyone.Very good quality. Very thin. I will be buying another one.This is a very good price.  I would recommend this to anyone.  I have not had any issues with it.Very nice looking.  I have not had any problems with it.  The only thing I have been unhappy with is that the cover is not exactly smooth.  I was very disappointed in the quality of the cover.  It is very thin and does not have any protection.  It is very hard to put together.  I would not recommend it.I got this in the middle of the night on my first night of sleep. It arrived on time. It is a bit"
Home_and_Kitchen_5,3,OR,"I really like this vacuum. Charges quickly. One charge does every room of my 1000 sq ft place. I have hardwood floors with a good amount of dog hair and it does a pretty good job with it. Very easy to empty the container. (Which you will need to do after every sweep.) I recommend making sure you clean out the rollers and intake port fairly frequently. It is a compact vacuum and that's what makes it easy and great; but the intake port is pretty small. Just keep it clean an it will work great. It picks up debris well, gets into tight spots and corners, gets fairly low so that you can get a good ways under beds and couches.

EDIT: 6 months later. I still think this is a great vacuum for the price. It will vacuum about 6 rooms (900=1000sq ft) before needing a charge. It picks up most things well. It works well on pet hair and basic dirt. Bigger things take a couple swipes. You should definitely clean out the intake as much as possible because it is small and can get clogged. It doesn't take long to clean it, but it is a little work. Just a screwdriver or wire coat hanger is needed. The battery charges quickly (maybe an hour or two?) and it hasn't seemed to lose any of its total charge in the time I've had it.

Edit: One and a half years later. This vacuum was a good vacuum for the time that I used it. After a year and a half it has now stopped working as well. Very little suction power. Doesn't pick up dirt like it should. I need a new vacuum now."
Home_and_Kitchen_5,5,CG,"The shower curtain is great!  I love the look and feel of it!  I have one shower curtain that I had to replace, and it is the first one I have purchased.  I have had it for over a year now, and it is still working great.  The only thing I would change is to order the red one.  I am very happy with this purchase.I just bought a new Amazon Prime unit and am on my way to a new one.  I am very happy with my purchase and would recommend this product to anyone.  I received this product at a discount in exchange for my honest and unbiased review.I've used this product several times and it's still working great.  I don't know if it's the heating element or the water or the foam insulation, but I have to keep in mind that I haven't washed it yet.  It washes well and I have no problem with it.  I use it to hang a sheet of fabric and it is good for covering my sleeping area.  I love that it has a zipper to keep it secure.  I'm very happy with the purchase.This is the only one I have that isn't a magnet, but if you are looking for a magnet, you will find it here. It will work for you if you are looking for a magnet that will work for you.I received this item as a gift"
Home_and_Kitchen_5,1,OR,"So I have had this fan for a little over a week now. The thing to know about this is it does what it says! It is a swamp cooler that moves air through a wet pad. If you live somewhere that is dry and you know swamp coolers work in your region, then this will work.

My unit uses about a full tank of water every day and a half. I live in south central Texas. The only time I really can tell a difference in the air temperature is when I add ice to the water. This moves a lot of air and has many settings such as swing mode, high, medium, low, nature which alternates between the three, and a timer mode. You also have the option to turn the cooling on and off.

This fan does what it is advertised to do as long as you are using it in a dry climate. It moves a lot of air and could even be used as a humidifier.

UPDATE
I have now had this for about a month. I have taken great care of it. It literally was taken out of the box, placed in a corner on flat ground, and turned on and off each day. It worked well for the first month but it is now leaking! I am a handy person and I still can't figure out where the water is coming from. The water storage is in great condition so it has to be something with the hose line or water catching system from the wet pad. I can't figure out where it is coming from. The zip ties used to secure the hose are tight. I'm pretty dissatisfied after spending about $100"
Home_and_Kitchen_5,3,CG,"Overall, I like this vacuum.  I have an old one that I used for a couple of years.  I have had it for a couple of months now and it works great.  The only thing I wish it were a little higher was it would have made cleaning easier.  I also love the 2 filters that come with it.  I have a hard time getting the filter into the container when I have to use it to filter water.  I have a hard time cleaning the water after using it.  I have a hard time cleaning the water after it has been stored in a refrigerator or freezer.  I have a hard time getting it in the dishwasher.  I do like the color and the fact that it has a rubberized seal.  It is also a little heavier.  I don't have to worry about the metal being broken.  I like the fact that it has a plastic cover that makes cleaning easier.  I like the fact that it is a little bigger than my old vacuum.  I have been using it for several months now and it is doing a good job.  I am very happy with the purchase.Very nice and sturdy!  Perfect for what I need it for!I'm using this on my bed for a couple of weeks now. It works perfectly.  The fact that it's stainless steel is a nice touch.  It's easy to clean and doesn"
Home_and_Kitchen_5,5,OR,"I recently lost my Contigo mug like this and started using a random back-up mug I already had laying around the kitchen. After a few days, I noticed that I'd finished my coffee hours earlier than usual every single morning with the back-up mug. Normally I sip on my coffee until it's nearly lunchtime, but now I was finishing it on my morning commute.

The next morning I was thinking about this and realized exactly what the cause was: My Contigo mug kept my coffee so hot that I could not take big gulps of it and it took me until 11 am to get through it. The back-up mug cooled so quickly that I was gulping my coffee by the time I got in the car.

After less than a week I ordered a new Contigo and I will be a customer for life now.

This mug will keep your coffee pipingly, tongue-burningly hot for hours when sealed. Like others have said, I actually leave the lid off for a couple of minutes after I pour and blow on it to bring it down to a drinkable temperature because I know once I seal the lid it's staying that hot. The more of the coffee you drink the more it will start to lose its heat (because you're replacing hot coffee with room-temperature air with every sip, which is cooling the remaining coffee). But the cooling happens slowly enough that the only time the liquid inside of it really gets *cold* is when the cup is less than half full and the snap lid is open, which is letting a lot of air circulate inside the cup. If you leave it full, it will stay *hot*--not warm--for 7 hours."
Home_and_Kitchen_5,5,CG,"I've been making a lot of ice cream with it. I also love that it's been easy to clean. I had to replace a couple of the plastic plastic cups when it broke. The only thing I wish it were a little more compact is the size. I still have a lot of ice cream to clean with it and it's a great size too. I think it would be perfect for my kid's birthday party or even if he wears a little bit of a sweater for the kids.I bought this for a friend who has arthritis in her hand and she loves it!  It is super easy to put together, and does the job.  I have one in the kitchen, and I use it all the time to keep it organized and organized.  It's also a great quality.  It's sturdy, but I have arthritis in my hand.  I would definitely recommend this item.Works great. Easy to clean. I used this for a few days and I am very happy with the results.I love this product!  It's amazing how it cleans up!  I have used it on my lip balm and the silicone keeps it from being too sticky.  It's also a good price!I'm using this on my bed for a couple of weeks now. It works really well.  It's a little bit cheap, but it's a great product.  It's a bit smaller than"
Home_and_Kitchen_5,5,OR,"I was actually hoping to find something about half this size with the same purpose.  If I could find a wine rack that held 12 bottles and 8 glasses that would fit on my counter top, I would be ecstatic.  Unfortunately, I couldn't find anything like that.  And the two part accessories that provided that functionality would end up costing twice as much as this unit.  So after several weeks of debating and shopping, I finally decided on this one.  And I'm pretty happy.

First of all, it just looks awesome in the corner of my kitchen.  Plus, the extra counter top is a definite plus.  It is also very easy to put together.  It took me longer to get it out of the package than it actually took me to assemble.  But the biggest bonus is just how awesome it looks.  I can't emphasize that enough.

A few other reviews mentioned that it didn't hold many of the larger base wine glasses.  I utilize two different types of glasses, a rounded goblet for red wine and a taller glass for white wine (I don't drink sparkling wine...blech).  Both generic types of glasses fit perfectly.

My only complaint with this item is the fact that the legs were not perfectly alligned at first assembly.  If I had placed it on carpet, I would have never even noticed.  But it was on a flat, tile surface.  It wobbled just a little bit.  I suspected that this was the result of the torque put on the screws during assembly.  So I loosened all of the screws on the sides and then retightened them.  Problem solved."
Home_and_Kitchen_5,3,CG,"This Martha Stewart pom-pom flower pot.  It's a good size and looks great in my kitchen.  The top is a nice, solid stainless steel ring with a nice, strong ceramic edge.  It's not a good value, but it's a nice addition to my kitchen.  I love it.

I did get a free sample of this product at a discount in exchange for my honest and unbiased review.  I'm very happy with this purchase.  I'm very happy with this purchase.

I received this product at a discount in exchange for my honest and unbiased review.  I'm very happy with this purchase.  I do not know how I would be without this product and I'm happy to say that I received this product at a discount in exchange for my honest and unbiased review.  I do not know how I would be without this product and I'm happy to say that I received this product at a discount in exchange for my honest and unbiased review.

I received this product at a discount in exchange for my honest and unbiased review. I do not know how I would be without this product and I'm happy to say that I received this product at a discount in exchange for my honest and unbiased review. I do not know how I would be without this product and I'm happy to say that I received this product at a discount in exchange for my honest and unbiased review"
Home_and_Kitchen_5,5,OR,"I received my set fast and it was well packaged.  The set comes in a pretty blue that brightens up your kitchen.  The handles are see through plastic with a nice hole for hanging.  The brush has a white handle and the silicone bristles are blue.  The brush head removes for easy cleaning and is very durable and works great at spreading the BBQ sauce.  I have used other silicone brushes before but they did not come apart and they would get built up discoloration or food particles where the head connected to the handle.  The brush head stays on very well during use also.  The spatulas are all well attached and no matter how hard I pulled them they did not loosen or pull off the handles.  I have had so many of the rubber or silicone spatulas pull off and its so aggravating.  They handles are large and sturdy and very easy to grasp and use.  They are easy to clean and I just throw my in my dishwasher. My favorite feature is unlike the rubber spatulas these don't stain or at least mine have not yet and I use them daily. My set came with a small spatula that measures 9 inches long and the spatula head is 2 3/4 long and 1 3/8 wide.  The medium spatula and spoon are 10 inches long and measure 3 1/4 long and around 2 1/2 inches wide. Perfect for your everyday cooking or baking needs. I received mine in exchange for a honest, unbiased review.  My opinions are my own and you can trust if I find fault in a product I will let you know."
Home_and_Kitchen_5,4,CG,"I put this up in the laundry room with the instructions for how to turn it on and off. It's not the best bed, but it is the best bed I have ever had. I have had it for over a year now and it's going strong. I ordered two for the bedroom and one for my living room. I'm very happy with it. I've had it for about a year now and I love it!Great.  I like that the very first time I used it I felt it was going to break, but I'm not sure how long it would hold up.  I am still using it, but it's kind of stiff and takes up space, so I'm not sure how long it would hold up.  I'm a bit concerned it will break in the future, but the only thing I don't like about it is that it's not really a very well made product.  I will probably get a second one for the bedroom as a gift.I love this crockpot!  It's easy to clean, it has a removable lid so you can keep your pot from burning, it's easy to clean and I can use it on my stovetop.  I don't have to worry about it burning up!  I just bought a second one for my second wedding and this one is perfect!  It's very easy to clean, easy to use and perfect for my new kitchen."
Home_and_Kitchen_5,3,OR,"Received shoe rack in a reasonable amount of time.  Assembly is easy enough (15-20 minutes).  Shoe rack is stable.

The finish of the metal tubing is nice aesthetically. The plastic connectors work well, but look a bit cheap and may also remind you of children's connecter toys.

My biggest issue with the rack itself is the shelving material.  It resembles black weed control paper you'd put under mulch, with a thin plastic layer on top.  Will it hold shoes and be pretty easy to clean, yes I think so.  Is it a durable material....No.  If you think this rack will receive any amount of abuse or rough handling, I might look elsewhere.

Now to the sellers service:
My rack was missing four tubes needed to complete assembly.  I contacted the seller and the following was our (abridged) discourse.

Seller:. Can you please take a picture of missing pieces and send (via email) so we can verify what is needed.

Me: Pictures sent

Seller: These components are out of stock.  Can you buy them elsewhere and we will reimburse you?

Me: That is unacceptable.  You are the manufacturer of these components. Open another box if need be, and please send me what is needed to complete the shoe rack you sold me.

Seller: components are out of stock, we are issuing you a refund.

Ultimately, I felt like they were trying to get me to drop my request by making things less straight forward than they should have been, but I don't know that for sure, and I do appreciate that in the end they rectified the situation.

Take this for what it's worth.  It's a utility shoe rack and the seller is responsive and NOT in the business of cheating customers."
Home_and_Kitchen_5,1,CG,"UPDATE: I swear the instant I opened the lid, it was cold.

The only thing I can say is that the plastic lid is very heavy, if you don't get it right it's a little difficult to open.I was excited to get this set as I had never used one before.  I love the color, the size, the quality.  It has a very nice shape and the weight is perfect for my needs.  I like that the very first time I used it I felt my hands shaking, but I've never felt any hand shake or feel the weight on my hands.  I like that it's a little bigger than my other set.  I'm very pleased with the quality and the price.This is a great pillow for a few bucks.  It has a good grip, but it is not as good as a traditional pillow.  I don't recommend this pillow at all.  I have a few other pillow cases in my collection that I like and this is the one.  I'm very happy with it.  I would highly recommend this pillow.Great, very strong, and I like that it holds a lot of items.  I have a ton of items in my closet, and I have a lot of items in the closet.  These are great for my needs, and I love that I can store them all.  They are very soft and comfortable to put on a closet"
Home_and_Kitchen_5,5,OR,"This came just in time to try! My daughter and I just baked a cake for my husband's birthday and the door bell rang with this delivery! I opened the box to find a well crafted cooling rack.  I had an older model drying rack that rusted and frankly was junk. I am pleased that this is made of stainless steel.  It is plenty wide enough to hold two round cake tiers without issue.  It has ample spacing to allow air to the cake, but are close enough to not damage our cake.  Best of all, the cakes removed easily and did not stick at all to the drying rack.  The raised legs allowed the air to circulate around the cakes.  Clean up was equal awesome! I rinsed in the sink, since there was really no cake on it and left in the drying rack. It dried sparkling clean. The cooling rack is also smooth. I ran my hands over it to ensure there was not any defects and to my pleasure, it was completely smooth.  I am so happy this came today and would definitely recommend the purchase to anyone who enjoys baking.

Notice: I received this product at a discount in exchange for my honest review and unbiased opinion. I strongly rely on the reviews of others to purchase items on Amazon, and I do not take the review process lightly. I hope that my findings are helpful in your decision to purchase or not purchase. I do not review items that are not of use to me. I am not paid by the company for my review, and my review is the same as it would be had I paid full price."
Home_and_Kitchen_5,5,CG,"I have two Keurig type vacuum cleaners and they work just fine.  These work well and the extra suction on the top is great.  The blades are a nice feature and it's easy to clean.  I would definitely buy this one again.Very nice!  The reviews said it was a great size, but it's not.  I had to order another set of these for my grandson.  I love the color and they are great!Love this blanket!  It's very soft, cozy, and holds up very well.  I haven't had any problems with it breaking, but it's definitely not a ""scratch"" blanket.  It's just a little too soft and it does a good job of holding up to the hot weather.  I will be buying another set for my daughter as she is having a difficult time sleeping.  We just love it!I bought these to put on my curtains and it was pretty cute.  I bought a couple of them for my son's bed and they are great for that.  The color is exactly as pictured, and the fabric is softer and more soft than I would have liked.  I also like that the colors are more vibrant than I thought.  I have a little old guy and I bought a couple of these for my son and he is a bit of a tease to them.  They are a great addition to my bedroom and I would recommend"
Home_and_Kitchen_5,1,OR,"Ignoring common sense and warnings on the Web, I bought one of these hand held Dyson DC34 vacuums for about 4 times what I'd pay for a high end competitor's model (e.g. Black and Decker LiIon model). When I got it, I was initially very pleased: Good suction, worked very well. The battery life is short (maybe 6-7 minutes on a charge), but I knew that going in, and that's just part of the package.

Then, after a number of months, the machine began stopping after a few seconds. It wasn't that the battery wasn't charged: I could use it for a few seconds, have it stop, play games with the unit, get it to run for maybe 20-30 second, have it stop, play more games, and so on to get the full 5-6 minutes out of it. But the unit just failed to run continuously for more than a fraction of a minute. I went online and discovered this is a horribly common problem with this model. I contacted Dyson and had them tell me that the unit was out of its (short) warranty and that I'd need to buy another one.

That's not going to happen. Instead, I'll try to warn you all not to waste your money on this machine that, apparently, has design defects. Instead, get a high end (LiION battery) Black & Decker, or similar model for a quarter of the price. It might not be 100% as good as a vacuum, but it's assuredly 90% as good, and in addition, you'll get a much longer lifetime out of it. And when it dies, you can buy another THREE before you're up to the cost of this piece of poorly designed junk.

I was burned. You don't have to be."
Home_and_Kitchen_5,4,CG,"I used this as a starter set and it worked just fine.  I have a large one and a small one.  I am using it for the beginning of the summer and it is still working well.  It is a little bit noisy but it is still working well.  I love it.  I love the fact that I can use the microwave to heat up my cereal without leaving my cereal on the counter or even touching the counter.  I have to scrub the bottom of the bowl to get it to turn on.  I love that it is made of glass.  It has a nice metal handle that is easy to clean.  I have not had any issues with it.I have been using this to keep my coffee hot for hours. It's awesome! It's a great little product, the only drawback is the metal rod is a bit too long for my taste, but that's not really a problem. I've had it for a few months now and it's still going strong.Love it!I'm always looking for a lightweight rug to make my living room look great. This is exactly what I was looking for. It is very lightweight and doesn't have the bulky look of a rug. It's also made of a durable material. The colors are a little darker than the picture but still look great. I'm sure you'll love it.I received this item as a gift.  The quality is good. "
